usa-ca
USA Counties
W;KH6;KL
12209;NY,Albany;-73.785603;42.640813
12210;NY,Albany;-73.758942;42.656679
12211;NY,Albany;-73.769246;42.705345
12212;NY,Albany;-73.8103;42.71677
12214;NY,Albany;-73.9708;42.61485
12220;NY,Albany;-73.9708;42.61485
12222;NY,Albany;-73.8380;42.69290
12223;NY,Albany;-73.9708;42.61485
12224;NY,Albany;-73.9708;42.61485
12225;NY,Albany;-73.9708;42.61485
12226;NY,Albany;-73.9708;42.61485
12227;NY,Albany;-73.9708;42.61485
12228;NY,Albany;-73.9708;42.61485
12229;NY,Albany;-73.9708;42.61485
12230;NY,Albany;-73.9708;42.61485
12231;NY,Albany;-73.9708;42.61485
12232;NY,Albany;-73.9708;42.61485
12233;NY,Albany;-73.9708;42.61485
12234;NY,Albany;-73.9708;42.61485
12235;NY,Albany;-73.9708;42.61485
12236;NY,Albany;-73.9708;42.61485
12237;NY,Albany;-73.9708;42.61485
12238;NY,Albany;-73.9708;42.61485
12239;NY,Albany;-73.9708;42.61485
12240;NY,Albany;-73.9708;42.61485
12241;NY,Albany;-73.9708;42.61485
12242;NY,Albany;-73.9708;42.61485
12243;NY,Albany;-73.9708;42.61485
12244;NY,Albany;-73.9708;42.61485
12245;NY,Albany;-73.9708;42.61485
12246;NY,Albany;-73.7503;42.64707
12247;NY,Albany;-73.9708;42.61485
12248;NY,Albany;-73.9708;42.61485
12249;NY,Albany;-73.9708;42.61485
12250;NY,Albany;-73.9708;42.61485
12252;NY,Albany;-73.9708;42.61485
12255;NY,Albany;-73.9708;42.61485
12256;NY,Albany;-73.9708;42.61485
12257;NY,Albany;-73.9708;42.61485
12260;NY,Albany;-73.9708;42.61485
12301;NY,Schenectady;-74.0580;42.83326
12302;NY,Schenectady;-73.963173;42.862193
12303;NY,Schenectady;-73.936194;42.769009
12304;NY,Schenectady;-73.905074;42.779026
12305;NY,Schenectady;-73.943377;42.814476
12306;NY,Schenectady;-73.989427;42.793326
12307;NY,Schenectady;-73.935713;42.804076
12308;NY,Schenectady;-73.920023;42.820909
12309;NY,Schenectady;-73.880967;42.800276
12325;NY,Schenectady;-74.0580;42.83326
12401;NY,Ulster;-74.022591;41.932315
12404;NY,Ulster;-74.234715;41.811322
12405;NY,Greene;-74.072886;42.320081
12406;NY,Delaware;-74.575743;42.130111
12407;NY,Greene;-74.339265;42.321453
12409;NY,Ulster;-74.160639;42.061841
12410;NY,Ulster;-74.455705;42.114646
12411;NY,Ulster;-74.039958;41.879160
12412;NY,Ulster;-74.261906;42.001351
12413;NY,Greene;-74.008008;42.307982
12414;NY,Greene;-73.904523;42.223002
12416;NY,Ulster;-74.291435;42.105611
12417;NY,Ulster;-73.9892;41.90760
12418;NY,Greene;-74.151361;42.357579
12419;NY,Ulster;-74.106051;41.852449
12420;NY,Ulster;-74.378334;41.674288
12421;NY,Delaware;-74.545587;42.249541
12422;NY,Greene;-74.201647;42.390291
12423;NY,Greene;-74.104432;42.378679
12424;NY,Greene;-74.159328;42.240343
12427;NY,Greene;-74.153061;42.167622
12428;NY,Ulster;-74.420619;41.727588
12429;NY,Ulster;-73.978248;41.816628
12430;NY,Delaware;-74.521542;42.183262
12431;NY,Greene;-74.024718;42.361838
12432;NY,Ulster;-74.0032;41.94979
12433;NY,Ulster;-74.159460;42.000093
12434;NY,Delaware;-74.501377;42.368009
12435;NY,Ulster;-74.521064;41.725808
12436;NY,Greene;-74.1023;42.19551
12438;NY,Delaware;-74.9256;42.18304
12439;NY,Greene;-74.227118;42.302596
12440;NY,Ulster;-74.141870;41.801696
12441;NY,Ulster;-74.3456;41.87880
12442;NY,Greene;-74.234183;42.222061
12443;NY,Ulster;-74.067975;41.926740
12444;NY,Greene;-74.275274;42.260634
12446;NY,Ulster;-74.304135;41.790385
12448;NY,Ulster;-74.189308;42.073259
12449;NY,Ulster;-73.998432;41.993639
12450;NY,Greene;-74.230340;42.157937
12451;NY,Greene;-73.940065;42.281117
12452;NY,Greene;-74.3866;42.22340
12453;NY,Ulster;-73.9354;42.09869
12454;NY,Greene;-74.183490;42.280261
12455;NY,Delaware;-74.642619;42.151449
12456;NY,Ulster;-73.998761;42.034256
12457;NY,Ulster;-74.239055;42.038539
12458;NY,Ulster;-74.400252;41.802898
12459;NY,Delaware;-74.689125;42.227987
12460;NY,Greene;-74.156929;42.406464
12461;NY,Ulster;-74.247240;41.912356
12462;NY,Ulster;-74.4443;42.0268
12463;NY,Greene;-74.015992;42.174411
12464;NY,Ulster;-74.326292;42.081269
12465;NY,Ulster;-74.4736;42.13629
12466;NY,Ulster;-73.979576;41.905004
12468;NY,Greene;-74.400635;42.297725
12469;NY,Albany;-74.241590;42.442592
12470;NY,Greene;-74.023883;42.284773
12471;NY,Ulster;-74.040334;41.839620
12472;NY,Ulster;-74.076022;41.846938
12473;NY,Greene;-74.030784;42.260709
12474;NY,Delaware;-74.590110;42.285644
12475;NY,Ulster;-74.0078;42.01763
12477;NY,Ulster;-73.976851;42.085634
12480;NY,Ulster;-74.406509;42.142121
12481;NY,Ulster;-74.206866;41.974857
12482;NY,Greene;-73.957298;42.270559
12483;NY,Ulster;-74.4245;41.66389
12484;NY,Ulster;-74.166197;41.850294
12485;NY,Greene;-74.125149;42.199479
12486;NY,Ulster;-74.072072;41.831082
12487;NY,Ulster;-73.992078;41.855761
12489;NY,Ulster;-74.353925;41.757766
12490;NY,Ulster;-73.9345;42.10868
12491;NY,Ulster;-74.109678;41.998199
12492;NY,Greene;-74.347672;42.209414
12493;NY,Ulster;-73.968458;41.805576
12494;NY,Ulster;-74.276873;41.961316
12495;NY,Ulster;-74.248019;42.080232
12496;NY,Greene;-74.246574;42.326918
12498;NY,Ulster;-74.110167;42.037356
12501;NY,Dutchess;-73.557274;41.852959
12502;NY,Columbia;-73.664202;42.086628
12503;NY,Columbia;-73.577923;42.045941
12504;NY,Dutchess;-73.9092;42.03543
12506;NY,Dutchess;-73.7437;41.75990
12507;NY,Dutchess;-73.921327;42.005984
12508;NY,Dutchess;-73.961981;41.505993
12510;NY,Dutchess;-73.7437;41.75990
12511;NY,Dutchess;-73.7437;41.75990
12512;NY,Dutchess;-73.9681;41.55279
12513;NY,Columbia;-73.711827;42.220962
12514;NY,Dutchess;-73.767278;41.874183
12515;NY,Ulster;-74.064212;41.681096
12516;NY,Columbia;-73.562018;42.112895
12517;NY,Columbia;-73.514636;42.144585
12518;NY,Orange;-74.035846;41.434476
12520;NY,Orange;-74.013898;41.442589
12521;NY,Columbia;-73.650366;42.176216
12522;NY,Dutchess;-73.589219;41.738853
12523;NY,Columbia;-73.778566;42.080964
12524;NY,Dutchess;-73.897206;41.537232
12525;NY,Ulster;-74.187640;41.691524
12526;NY,Columbia;-73.861999;42.123977
12527;NY,Dutchess;-73.9332;41.52024
12528;NY,Ulster;-73.996500;41.713682
12529;NY,Columbia;-73.547759;42.204681
12530;NY,Columbia;-73.6870;42.21099
12531;NY,Dutchess;-73.672419;41.519085
12533;NY,Dutchess;-73.793471;41.573253
12534;NY,Columbia;-73.758467;42.229480
12537;NY,Dutchess;-73.9362;41.58243
12538;NY,Dutchess;-73.901552;41.779541
12540;NY,Dutchess;-73.745399;41.656933
12541;NY,Columbia;-73.7573;42.14206
12542;NY,Ulster;-73.984150;41.603333
12543;NY,Orange;-74.216103;41.484988
12544;NY,Columbia;-73.6679;42.25962
12545;NY,Dutchess;-73.680758;41.785109
12546;NY,Dutchess;-73.520110;41.961002
12547;NY,Ulster;-73.968312;41.656805
12548;NY,Ulster;-74.110608;41.664239
12549;NY,Orange;-74.247126;41.520396
12550;NY,Orange;-74.040727;41.521593
12551;NY,Orange;-74.3546;41.38782
12552;NY,Orange;-74.3546;41.38782
12553;NY,Orange;-74.059750;41.463590
12555;NY,Orange;-74.3546;41.38782
12561;NY,Ulster;-74.094756;41.751566
12563;NY,Putnam;-73.572934;41.483689
12564;NY,Dutchess;-73.598252;41.570328
12565;NY,Columbia;-73.647602;42.248620
12566;NY,Orange;-74.327642;41.611340
12567;NY,Dutchess;-73.666634;41.997807
12568;NY,Ulster;-74.0780;41.64120
12569;NY,Dutchess;-73.804146;41.746469
12570;NY,Dutchess;-73.677092;41.614667
12571;NY,Dutchess;-73.844208;42.002691
12572;NY,Dutchess;-73.882712;41.930983
12574;NY,Dutchess;-73.9517;41.91506
12575;NY,Orange;-74.156260;41.478722
12577;NY,Orange;-74.119632;41.433856
12578;NY,Dutchess;-73.781479;41.803384
12580;NY,Dutchess;-73.899227;41.854465
12581;NY,Dutchess;-73.698881;41.891870
12582;NY,Dutchess;-73.727459;41.549525
12583;NY,Dutchess;-73.883930;42.060034
12584;NY,Orange;-74.0591;41.46407
12585;NY,Dutchess;-73.716201;41.721384
12586;NY,Orange;-74.175504;41.563701
12588;NY,Ulster;-74.3456;41.87880
12589;NY,Ulster;-74.154618;41.615036
12590;NY,Dutchess;-73.895796;41.594660
12592;NY,Dutchess;-73.557925;41.782781
12593;NY,Columbia;-73.6410;42.24399
12594;NY,Dutchess;-73.562092;41.646584
12601;NY,Dutchess;-73.919226;41.701443
12602;NY,Dutchess;-73.7437;41.75990
12603;NY,Dutchess;-73.881079;41.670860
12701;NY,Sullivan;-74.697488;41.653071
12719;NY,Sullivan;-74.926945;41.480326
12720;NY,Sullivan;-74.904389;41.660230
12721;NY,Sullivan;-74.426506;41.564426
12722;NY,Sullivan;-74.7553;41.71901
12723;NY,Sullivan;-75.028082;41.769427
12724;NY,Sullivan;-74.950342;41.858278
12725;NY,Sullivan;-74.556759;41.926119
12726;NY,Sullivan;-74.975937;41.694153
12727;NY,Sullivan;-74.981613;41.657225
12729;NY,Orange;-74.602762;41.475235
12732;NY,Sullivan;-74.875337;41.545318
12733;NY,Sullivan;-74.608969;41.732505
12734;NY,Sullivan;-74.750139;41.734913
12736;NY,Sullivan;-75.038780;41.848244
12737;NY,Sullivan;-74.811869;41.483970
12738;NY,Sullivan;-74.570642;41.648888
12739;NY,Orange;-74.603229;41.437427
12740;NY,Sullivan;-74.529157;41.853040
12741;NY,Sullivan;-75.087187;41.838672
12742;NY,Sullivan;-74.729012;41.720235
12743;NY,Sullivan;-74.846568;41.534810
12745;NY,Sullivan;-75.0305;41.76294
12746;NY,Orange;-74.645584;41.436732
12747;NY,Sullivan;-74.669964;41.752458
12748;NY,Sullivan;-74.922114;41.774223
12749;NY,Sullivan;-74.827207;41.689600
12750;NY,Sullivan;-74.9611;41.72958
12751;NY,Sullivan;-74.657000;41.679152
12752;NY,Sullivan;-74.991092;41.677243
12753;NY,Sullivan;-74.7288;42.0158
12754;NY,Sullivan;-74.736105;41.798476
12758;NY,Sullivan;-74.785702;41.920201
12759;NY,Sullivan;-74.656186;41.780299
12760;NY,Sullivan;-75.104930;41.901849
12762;NY,Sullivan;-74.806741;41.676676
12763;NY,Sullivan;-74.522735;41.690795
12764;NY,Sullivan;-74.993857;41.588604
12765;NY,Sullivan;-74.614277;41.845381
12766;NY,Sullivan;-74.979957;41.815316
12767;NY,Sullivan;-74.7553;41.71901
12768;NY,Sullivan;-74.729613;41.864326
12769;NY,Sullivan;-74.4361;41.65145
12770;NY,Sullivan;-74.840034;41.445150
12771;NY,Orange;-74.663153;41.374734
12775;NY,Sullivan;-74.588361;41.614218
12776;NY,Sullivan;-74.944756;41.948360
12777;NY,Sullivan;-74.712521;41.562141
12778;NY,Sullivan;-74.812002;41.659740
12779;NY,Sullivan;-74.629853;41.705649
12780;NY,Orange;-74.722445;41.429425
12781;NY,Sullivan;-74.7553;41.71901
12782;NY,Ulster;-74.4300;41.88148
12783;NY,Sullivan;-74.826349;41.736523
12784;NY,Sullivan;-74.621704;41.676139
12785;NY,Sullivan;-74.575666;41.518125
12786;NY,Sullivan;-74.857514;41.649008
12787;NY,Sullivan;-74.845995;41.808540
12788;NY,Sullivan;-74.591093;41.784477
12789;NY,Sullivan;-74.569809;41.708062
12790;NY,Sullivan;-74.506776;41.592087
12791;NY,Sullivan;-74.879579;41.807694
12792;NY,Sullivan;-74.931647;41.522825
12801;NY,Warren;-73.648250;43.312104
12803;NY,Saratoga;-73.636431;43.288818
12804;NY,Warren;-73.678161;43.330471
12808;NY,Warren;-73.762065;43.758733
12809;NY,Washington; -73.467403;43.229054
12810;NY,Warren;-73.891518;43.484741
12811;NY,Warren;-74.0612;43.62422
12812;NY,Hamilton;-74.433667;43.865351
12814;NY,Warren;-73.655157;43.582318
12815;NY,Warren;-73.711233;43.703484
12816;NY,Washington; -73.385576;43.039226
12817;NY,Warren;-73.817823;43.638919
12819;NY,Washington; -73.478525;43.583211
12820;NY,Warren;-73.6392;43.47181
12821;NY,Washington; -73.401976;43.461692
12822;NY,Saratoga;-73.851722;43.248892
12823;NY,Washington; -73.407679;43.178983
12824;NY,Warren;-73.697769;43.509640
12826;NY,Washington; -73.3924;43.1579
12827;NY,Washington; -73.504646;43.414017
12828;NY,Washington; -73.585492;43.253125
12831;NY,Saratoga;-73.688484;43.174566
12832;NY,Washington; -73.311534;43.376197
12833;NY,Saratoga;-73.855502;43.128878
12834;NY,Washington; -73.501775;43.095447
12835;NY,Saratoga;-73.978009;43.292593
12836;NY,Warren;-73.518819;43.750773
12837;NY,Washington; -73.260445;43.500423
12838;NY,Washington; -73.406517;43.345875
12839;NY,Washington; -73.573507;43.316622
12841;NY,Washington; -73.509483;43.642332
12842;NY,Hamilton;-74.266310;43.761451
12843;NY,Warren;-73.983451;43.569961
12844;NY,Warren;-73.629877;43.495335
12845;NY,Warren;-73.707661;43.419280
12846;NY,Warren;-73.829118;43.329851
12847;NY,Hamilton;-74.566695;43.976430
12848;NY,Washington; -73.5245;43.10012
12849;NY,Washington; -73.291523;43.433107
12850;NY,Saratoga;-73.970335;43.092312
12851;NY,Essex;-74.037479;43.841369
12852;NY,Essex;-74.153210;43.972307
12853;NY,Warren;-73.974570;43.683067
12854;NY,Washington; -73.3409;43.45251
12855;NY,Essex;-73.721475;43.996303
12856;NY,Warren;-74.105461;43.722082
12857;NY,Essex;-73.939946;43.795443
12858;NY,Essex;-73.658129;43.888754
12859;NY,Saratoga;-73.886898;43.182144
12860;NY,Warren;-73.811166;43.719612
12861;NY,Washington; -73.415695;43.745310
12862;NY,Warren;-73.9325;43.67537
12863;NY,Saratoga;-73.930025;43.067531
12864;NY,Hamilton;-74.4569;43.66761
12865;NY,Washington; -73.352607;43.200351
12866;NY,Saratoga;-73.770381;43.080399
12870;NY,Essex;-73.758024;43.835376
12871;NY,Saratoga;-73.596337;43.088919
12872;NY,Essex;-73.8152;44.14567
12873;NY,Washington; -73.318526;43.115950
12874;NY,Warren;-73.507670;43.685475
12878;NY,Warren;-73.961748;43.426652
12879;NY,Essex;-73.8152;44.14567
12883;NY,Essex;-73.454142;43.858226
12884;NY,Saratoga;-73.5916;43.08839
12885;NY,Warren;-73.805274;43.538744
12886;NY,Warren;-73.916932;43.638462
12887;NY,Washington; -73.383188;43.547822
12901;NY,Clinton;-73.466176;44.693271
12903;NY,Clinton;-73.446391;44.683468
12910;NY,Clinton;-73.656940;44.879986
12911;NY,Clinton;-73.467343;44.530527
12912;NY,Clinton;-73.734416;44.466008
12913;NY,Essex;-73.992568;44.421547
12914;NY,Franklin;-74.602119;44.927856
12915;NY,Franklin;-74.3179;44.55272
12916;NY,Franklin;-74.514341;44.830736
12917;NY,Franklin;-74.165651;44.915973
12918;NY,Clinton;-73.666673;44.692862
12919;NY,Clinton;-73.436361;44.965887
12920;NY,Franklin;-74.060545;44.901543
12921;NY,Clinton;-73.432257;44.888210
12922;NY,Saint Lawrence;-74.765393;44.224185
12923;NY,Clinton;-73.965453;44.948894
12924;NY,Clinton;-73.7445;44.70656
12926;NY,Franklin;-74.328091;44.953782
12927;NY,Saint Lawrence;-74.850533;44.220971
12928;NY,Essex;-73.483575;43.950370
12929;NY,Clinton;-73.5823;44.84770
12930;NY,Franklin;-74.534853;44.731571
12932;NY,Essex;-73.595425;44.212623
12933;NY,Clinton;-73.9632;44.88196
12934;NY,Clinton;-73.895845;44.865972
12935;NY,Clinton;-73.800010;44.832180
12936;NY,Essex;-73.405910;44.259479
12937;NY,Franklin;-74.487036;44.972087
12938;NY,Saint Lawrence;-74.5365;44.6387
12939;NY,Franklin;-74.3179;44.55272
12941;NY,Essex;-73.730289;44.391900
12942;NY,Essex;-73.789348;44.254620
12943;NY,Essex;-73.781316;44.171625
12944;NY,Essex;-73.480104;44.483465
12945;NY,Franklin;-74.258012;44.360566
12946;NY,Essex;-73.959857;44.292147
12949;NY,Saint Lawrence;-74.6604;44.74686
12950;NY,Essex;-73.540407;44.322102
12952;NY,Clinton;-73.918244;44.715159
12953;NY,Franklin;-74.277203;44.813419
12955;NY,Clinton;-73.987029;44.787489
12956;NY,Essex;-73.517451;44.088275
12957;NY,Franklin;-74.571609;44.833996
12958;NY,Clinton;-73.580220;44.958106
12959;NY,Clinton;-73.680234;44.951443
12960;NY,Essex;-73.512870;44.025573
12961;NY,Essex;-73.583845;44.061849
12962;NY,Clinton;-73.582193;44.711769
12964;NY,Essex;-73.647927;44.129094
12965;NY,Saint Lawrence;-74.688431;44.698253
12966;NY,Franklin;-74.407844;44.812315
12967;NY,Saint Lawrence;-74.662137;44.784144
12968;NY,Franklin;-74.1710;44.4582
12969;NY,Franklin;-74.096793;44.711622
12970;NY,Franklin;-74.287533;44.454639
12972;NY,Clinton;-73.523070;44.563323
12973;NY,Saint Lawrence;-74.5559;44.23428
12974;NY,Essex;-73.461322;44.041901
12975;NY,Essex;-73.4092;44.52643
12976;NY,Franklin;-74.3179;44.55272
12977;NY,Essex;-73.8152;44.14567
12978;NY,Clinton;-73.7612;44.66495
12979;NY,Clinton;-73.370177;44.990606
12980;NY,Franklin;-74.537210;44.630910
12981;NY,Clinton;-73.811960;44.617642
12983;NY,Franklin;-74.168435;44.324736
12985;NY,Clinton;-73.713551;44.589583
12986;NY,Franklin;-74.462998;44.220344
12987;NY,Essex;-73.792820;44.329473
12989;NY,Franklin;-74.060532;44.519178
12992;NY,Clinton;-73.511569;44.819829
12993;NY,Essex;-73.471947;44.195201
12994;NY,Essex;-73.4322;44.2926
12995;NY,Franklin;-74.2522;44.80568
12996;NY,Essex;-73.406689;44.373007
12997;NY,Essex;-73.8152;44.14567
12998;NY,Essex;-73.5306;44.08267
13020;NY,Onondaga;-76.0624;42.82396
13021;NY,Cayuga;-76.558824;42.922273
13022;NY,Cayuga;-76.5095;43.16336
13026;NY,Cayuga;-76.669988;42.758088
13027;NY,Onondaga;-76.339018;43.165134
13028;NY,Oswego;-75.931071;43.279405
13029;NY,Onondaga;-76.139664;43.225081
13030;NY,Onondaga;-75.960572;43.164297
13031;NY,Onondaga;-76.287575;43.039916
13032;NY,Madison;-75.764847;43.086439
13033;NY,Cayuga;-76.571768;43.182054
13034;NY,Cayuga;-76.708189;42.912846
13035;NY,Madison;-75.830376;42.938816
13036;NY,Oswego;-76.151442;43.299689
13037;NY,Madison;-75.871165;43.059992
13039;NY,Onondaga;-76.095057;43.171707
13040;NY,Cortland;-75.932412;42.560795
13041;NY,Onondaga;-76.180025;43.183500
13042;NY,Oswego;-75.848537;43.252084
13043;NY,Madison;-75.7408;43.04204
13044;NY,Oswego;-76.001383;43.285470
13045;NY,Cortland;-76.192170;42.591109
13050;NY,Cortland;-75.9384;42.7406
13051;NY,Onondaga;-75.9112;42.87069
13052;NY,Madison;-75.866334;42.728977
13053;NY,Tompkins;-76.279015;42.483348
13054;NY,Oneida;-75.680913;43.165514
13055;NY,Cortland;-75.9989;42.5798
13056;NY,Cortland;-76.1052;42.67715
13057;NY,Onondaga;-76.055380;43.074266
13060;NY,Onondaga;-76.425891;43.025843
13061;NY,Madison;-75.742613;42.859332
13062;NY,Tompkins;-76.382715;42.484414
13063;NY,Onondaga;-75.978186;42.847248
13064;NY,Cayuga;-76.2004;43.43131
13065;NY,Seneca;-76.8019;42.82266
13066;NY,Onondaga;-76.008769;43.028516
13068;NY,Tompkins;-76.352839;42.505075
13069;NY,Oswego;-76.400297;43.323470
13071;NY,Cayuga;-76.541546;42.677418
13072;NY,Madison;-75.751888;42.763823
13073;NY,Tompkins;-76.393453;42.591961
13074;NY,Oswego;-76.567670;43.317683
13076;NY,Oswego;-76.148718;43.354706
13077;NY,Cortland;-76.185667;42.680693
13078;NY,Onondaga;-76.074937;42.973991
13080;NY,Onondaga;-76.478740;43.074460
13081;NY,Cayuga;-76.629396;42.667102
13082;NY,Onondaga;-75.961902;43.099547
13083;NY,Oswego;-76.016704;43.647881
13084;NY,Onondaga;-76.109836;42.883503
13085;NY,Madison;-75.6776;42.7745
13087;NY,Cortland;-76.1561;42.70698
13088;NY,Onondaga;-76.193651;43.105917
13089;NY,Onondaga;-76.1977;43.02143
13090;NY,Onondaga;-76.220681;43.152017
13092;NY,Cayuga;-76.425781;42.643214
13093;NY,Oswego;-76.2004;43.43131
13101;NY,Cortland;-76.077898;42.593363
13102;NY,Tompkins;-76.2927;42.55421
13103;NY,Oswego;-76.0963;43.33985
13104;NY,Onondaga;-75.967632;42.987329
13107;NY,Oswego;-76.1534;43.45779
13108;NY,Onondaga;-76.338110;42.979467
13110;NY,Onondaga;-76.283187;42.891595
13111;NY,Cayuga;-76.614415;43.258952
13112;NY,Onondaga;-76.414829;43.105771
13113;NY,Cayuga;-76.6217;43.08911
13114;NY,Oswego;-76.238208;43.468092
13115;NY,Oswego;-76.4823;43.39767
13116;NY,Onondaga;-76.006955;43.077067
13117;NY,Cayuga;-76.7047;43.00226
13118;NY,Cayuga;-76.412263;42.755698
13119;NY,Onondaga;-76.4408;42.97446
13120;NY,Onondaga;-76.157973;42.950501
13121;NY,Oswego;-76.3150;43.48337
13122;NY,Madison;-75.847784;42.837642
13123;NY,Oneida;-75.7769;43.23640
13124;NY,Chenango;-75.820124;42.639288
13126;NY,Oswego;-76.479929;43.449201
13129;NY,Chenango;-75.7313;42.71273
13131;NY,Oswego;-76.114169;43.415157
13132;NY,Oswego;-76.229121;43.262012
13134;NY,Madison;-75.6793;42.96861
13135;NY,Oswego;-76.313391;43.235916
13136;NY,Chenango;-75.852163;42.607076
13137;NY,Onondaga;-76.4469;43.15765
13138;NY,Onondaga;-76.0264;42.89274
13139;NY,Cayuga;-76.6284;42.74205
13140;NY,Cayuga;-76.660558;43.049797
13141;NY,Cortland;-76.186425;42.770700
13142;NY,Oswego;-76.136199;43.559926
13143;NY,Wayne;-76.715457;43.235909
13144;NY,Oswego;-75.990695;43.560754
13145;NY,Oswego;-76.132145;43.653475
13146;NY,Wayne;-76.757161;43.099860
13147;NY,Cayuga;-76.570456;42.774714
13148;NY,Seneca;-76.783662;42.924166
13152;NY,Onondaga;-76.389630;42.897167
13153;NY,Onondaga;-76.4511;42.99111
13154;NY,Wayne;-76.7655;43.13442
13155;NY,Chenango;-75.762655;42.662648
13156;NY,Cayuga;-76.672904;43.337718
13157;NY,Oneida;-75.7230;43.20914
13158;NY,Cortland;-75.972099;42.717801
13159;NY,Onondaga;-76.127177;42.802031
13160;NY,Cayuga;-76.666413;42.832007
13162;NY,Oneida;-75.7125;43.18852
13163;NY,Madison;-75.7016;43.07846
13164;NY,Onondaga;-76.319466;43.088699
13165;NY,Seneca;-76.870277;42.911377
13166;NY,Cayuga;-76.556303;43.056292
13167;NY,Oswego;-76.055203;43.309645
13201;NY,Onondaga;-76.1977;43.02143
13202;NY,Onondaga;-76.149945;43.045066
13203;NY,Onondaga;-76.137339;43.061116
13204;NY,Onondaga;-76.175366;43.048966
13205;NY,Onondaga;-76.145015;43.010916
13206;NY,Onondaga;-76.107244;43.069866
13207;NY,Onondaga;-76.164061;43.020116
13208;NY,Onondaga;-76.147475;43.074566
13209;NY,Onondaga;-76.234885;43.081324
13210;NY,Onondaga;-76.126539;43.037166
13211;NY,Onondaga;-76.136885;43.098917
13212;NY,Onondaga;-76.139310;43.128534
13214;NY,Onondaga;-76.076355;43.038099
13215;NY,Onondaga;-76.217709;42.996804
13217;NY,Onondaga;-76.1977;43.02143
13218;NY,Onondaga;-76.1977;43.02143
13219;NY,Onondaga;-76.220729;43.041566
13220;NY,Onondaga;-76.1282;43.12341
13221;NY,Onondaga;-76.1977;43.02143
13224;NY,Onondaga;-76.103207;43.041866
13225;NY,Onondaga;-76.1977;43.02143
13244;NY,Onondaga;-76.1396;43.03771
13250;NY,Onondaga;-76.1977;43.02143
13251;NY,Onondaga;-76.1977;43.02143
13252;NY,Onondaga;-76.1566;43.05096
13260;NY,Onondaga;-76.1977;43.02143
13261;NY,Onondaga;-76.1977;43.02143
13290;NY,Onondaga;-76.174117;43.075066
13301;NY,Oneida;-75.219421;43.419132
13302;NY,Oswego;-75.977166;43.499843
